sid,BUFF,NOT,AND,PI,PO,LP,LEN,degree_assortativity_coefficient,transitivity,number_weakly_connected_components,s_metric,density,EDGES
1018,74564,136107,102941,4962,4789,40,112692,0.036718004546537314,3.4000058285814204e-05,1,282621432.0,1.658908519007924e-05,210671
1019,76950,137033,104597,4962,4789,40,114348,0.03603413871878857,4.78025182366607e-06,1,282108998.0,1.6365373594418317e-05,213983
101,74310,140395,104958,4962,4789,40,114709,0.0358802448489283,1.4291430858057508e-05,1,280718721.0,1.6317399890628633e-05,214705
1020,76950,137633,104897,4962,4789,40,114648,0.03589978704546895,1.906632220177889e-05,1,280739125.0,1.6325486600108948e-05,214583
1021,74727,136574,103256,4962,4789,40,113007,0.03646665723255101,0,1,280138625.0,1.6546064150429032e-05,211301
1022,73290,138137,103319,4962,4789,40,113070,0.03652861919953742,0,1,280950568.0,1.6537486555142792e-05,211427
1023,74630,135675,102758,4962,4789,40,112509,0.03668063167902839,0,1,281024717.0,1.6614180676206283e-05,210305
1024,76503,136752,104233,4962,4789,40,113984,0.03624608483010293,9.59389061045926e-06,1,282714497.0,1.641403086484281e-05,213255
1025,76063,137916,104595,4962,4789,40,114346,0.03611036510937601,0,1,282194786.0,1.6365640158180503e-05,213979
1026,74761,136264,103118,4962,4789,40,112869,0.03660822731105426,0,1,281183315.0,1.6564884121798063e-05,211025
1027,73522,136813,102773,4962,4789,40,112524,0.0367791881852696,0,1,282639130.0,1.6612120828936398e-05,210335
1028,73631,137922,103382,4962,4789,40,113133,0.03656352316791695,9.672863748041246e-06,1,283087755.0,1.652891779895289e-05,211553
1029,74262,137069,103271,4962,4789,40,113022,0.03646857214503682,0,1,280185771.0,1.654402106338126e-05,211331
102,73418,138279,103454,4962,4789,40,113205,0.036479730912095144,0,1,280990253.0,1.651913574071694e-05,211697
1030,75777,137498,104243,4962,4789,40,113994,0.036203640231151364,0,1,280912595.0,1.6412690282984487e-05,213275
1031,76656,137157,104512,4962,4789,40,114263,0.03615872901580572,9.56827924066136e-06,1,283340232.0,1.6376710175623082e-05,213813
1032,74854,141179,105622,4962,4789,40,115373,0.035681439398029154,9.46772452708716e-06,1,282136484.0,1.6229886764257422e-05,216033
1033,74151,138170,103766,4962,4789,40,113517,0.03635970811719162,1.4455602027639112e-05,1,283092069.0,1.647687953315588e-05,212321
1034,73828,137831,103435,4962,4789,40,113186,0.03649449981751603,0,1,281161708.0,1.652171599874205e-05,211659
1035,73669,138488,103684,4962,4789,40,113435,0.03632403649668256,4.822344816943791e-06,1,280884954.0,1.6487964491192892e-05,212157
1036,73792,138719,103861,4962,4789,40,113612,0.03634982849379239,4.814126573015858e-06,1,281543848.0,1.6464055722912108e-05,212511
1037,74587,136658,103228,4962,4789,40,112979,0.03657968874573532,0,1,281589502.0,1.6549879255796044e-05,211245
1038,74735,135616,102781,4962,4789,40,112532,0.03673660611232058,0,1,281176636.0,1.6611022451377113e-05,210351
1039,75924,135807,103471,4962,4789,40,113222,0.036528987902717955,0,1,283035034.0,1.651682776804413e-05,211731
103,73578,138859,103824,4962,4789,40,113575,0.036269305058976506,4.8158421944829715e-06,1,280490510.0,1.646904789871684e-05,212437
1040,73588,137821,103310,4962,4789,40,113061,0.03651087021473848,0,1,280751163.0,1.6538711384412034e-05,211409
1041,74066,138455,103866,4962,4789,40,113617,0.036290037534128315,6.258063273833593e-05,1,281988828.0,1.646338133539431e-05,212521
1042,75088,135723,103011,4962,4789,40,112762,0.036672880819116606,4.85385055964897e-06,1,281964356.0,1.657950574545697e-05,210811
1043,75782,136139,103566,4962,4789,40,113317,0.03636020148023897,4.827839252264257e-06,1,279959578.0,1.650394207023051e-05,211921
1044,75593,135318,103061,4962,4789,40,112812,0.03666257468688337,0,1,282327848.0,1.657267001764513e-05,210911
1045,73784,137435,103215,4962,4789,40,112966,0.03658400768948178,4.844257133168629e-06,1,281787587.0,1.6551651149467267e-05,211219
1046,76027,136640,103939,4962,4789,40,113690,0.03631525566398305,4.810513859090428e-05,1,281338325.0,1.645354153071611e-05,212667
1047,74331,137088,103315,4962,4789,40,113066,0.03656707030878912,0,1,282234647.0,1.6538030901434216e-05,211419
1048,73852,136291,102677,4962,4789,40,112428,0.03678048450734635,3.4087478208362145e-05,1,281448360.0,1.662531263444592e-05,210143
1049,74187,138824,104111,4962,4789,40,113862,0.03627291627049154,0,1,282106768.0,1.6430403517565204e-05,213011
104,76130,136223,103782,4962,4789,40,113533,0.036387193149911644,9.635582278237074e-06,1,282035618.0,1.6474718342535302e-05,212353
1050,74150,137073,103217,4962,4789,40,112968,0.03661692994215931,9.688326535357548e-06,1,283036729.0,1.655137852588432e-05,211223
1051,73413,138256,103440,4962,4789,40,113191,0.036484020100842784,0,1,280971684.0,1.6521036905761372e-05,211669
1052,74849,140306,105183,4962,4789,40,114934,0.03580364956580705,1.4260859644619378e-05,1,280835261.0,1.6287640638156045e-05,215155
1053,74196,138503,103955,4962,4789,40,113706,0.03631162670363897,4.809773459670049e-06,1,281360799.0,1.645138642382809e-05,212699
1054,73481,137404,103048,4962,4789,40,112799,0.03668439030626638,0,1,282926398.0,1.6574446767613963e-05,210885
1055,73540,137223,102987,4962,4789,40,112738,0.03669749757943661,2.912989018031402e-05,1,282578694.0,1.6582788886918743e-05,210763
1056,74557,138250,104009,4962,4789,40,113760,0.03632554006424613,4.807276293397687e-06,1,282397644.0,1.6444117081279076e-05,212807
1057,73723,136714,102824,4962,4789,40,112575,0.036689631482319185,0,1,282683718.0,1.6605121145550644e-05,210437
1058,75419,137322,103976,4962,4789,40,113727,0.0363337625670782,0,1,282540609.0,1.644855869792223e-05,212741
1059,74239,138746,104098,4962,4789,40,113849,0.03627891593690733,4.803166247190148e-06,1,282253404.0,1.6432150059761164e-05,212985
105,77233,134868,103656,4962,4789,40,113407,0.036416562100452465,4.823647449255229e-06,1,284588661.0,1.649175299660943e-05,212101
1060,76043,137118,104186,4962,4789,40,113937,0.03620568316464271,4.7991092853166455e-06,1,283372432.0,1.6420334518033494e-05,213161
1061,74187,137598,103498,4962,4789,40,113249,0.03647096187989425,0,1,281018049.0,1.6513163482246237e-05,211785
1062,76910,137693,104907,4962,4789,40,114658,0.03593216834863853,1.906450475182781e-05,1,282119305.0,1.632416036375799e-05,214603
1063,75394,138027,104316,4962,4789,40,114067,0.03620429047882259,0,1,282109756.0,1.6402910629068272e-05,213421
1064,75846,135825,103441,4962,4789,40,113192,0.03645940873966197,9.667346603377771e-06,1,282270081.0,1.6520901093826875e-05,211671
1065,73830,138271,103656,4962,4789,40,113407,0.036455389859357,0,1,282640310.0,1.649175299660943e-05,212101
1066,74624,136007,102921,4962,4789,40,112672,0.036681851326050494,4.858095043771436e-06,1,281871530.0,1.659182419635279e-05,210631
1067,73255,138006,103236,4962,4789,40,112987,0.03649904252433563,4.8432717269169665e-06,1,281042213.0,1.654878904718485e-05,211261
1068,74683,135392,102643,4962,4789,40,112394,0.03679094347798962,0,1,281701716.0,1.662998972930726e-05,210075
1069,75941,137492,104322,4962,4789,40,114073,0.03618205236861536,0,1,281410534.0,1.6402107337352832e-05,213433
106,74732,137321,103632,4962,4789,40,113383,0.03647188557048459,9.649529102979774e-06,1,282999380.0,1.6495001665231064e-05,212053
1070,75326,138171,104354,4962,4789,40,114105,0.03616788975862721,4.791383176495391e-06,1,281217721.0,1.639782443603756e-05,213497
1071,76413,136996,104310,4962,4789,40,114061,0.03620204699779251,4.793404275716614e-06,1,282569284.0,1.6403713999038477e-05,213409
1072,74954,137081,103623,4962,4789,40,113374,0.036416644193295336,0,1,280648965.0,1.649622024412691e-05,212035
1073,75715,135236,103081,4962,4789,40,112832,0.036536031655501046,0,1,280068214.0,1.6569937295676793e-05,210951
1074,73540,137611,103181,4962,4789,40,112932,0.036518296795510115,4.845853403242845e-06,1,280747230.0,1.655628711714005e-05,211151
1075,75594,136005,103405,4962,4789,40,113156,0.036555188718100345,0,1,283003909.0,1.652579172275381e-05,211599
1076,74703,137862,103888,4962,4789,40,113639,0.036244849931949985,0,1,280638758.0,1.646041468290883e-05,212565
1077,73967,137336,103257,4962,4789,40,113008,0.03655141009681551,0,1,281098513.0,1.6545927929014672e-05,211303
1078,73066,137579,102928,4962,4789,40,112679,0.03668027109157818,0,1,281307040.0,1.6590865441859682e-05,210645
1079,74987,135186,102692,4962,4789,40,112443,0.03676938107449226,4.3820356016047986e-05,1,281344547.0,1.6623250041754117e-05,210173
107,77205,135724,104070,4962,4789,40,113821,0.03624303746884825,9.608917075045642e-06,1,283713011.0,1.6435913097438115e-05,212929
1080,74178,138499,103944,4962,4789,40,113695,0.03635165355344629,0,1,282930411.0,1.6452867999497275e-05,212677
1081,78379,137924,105757,4962,4789,40,115508,0.03564193443401054,2.363909717560067e-05,1,282509204.0,1.62122082750533e-05,216303
1082,74657,136722,103295,4962,4789,40,113046,0.036578921174749444,1.936202139503364e-05,1,282318980.0,1.6540753167500942e-05,211379
1083,77084,138055,105175,4962,4789,40,114926,0.03583503100826159,1.4261944378416924e-05,1,282017263.0,1.6288696893686622e-05,215139
1084,75030,136911,103576,4962,4789,40,113327,0.03642635309129364,4.827373136633969e-06,1,283812319.0,1.6502586843966466e-05,211941
1085,73905,137618,103367,4962,4789,40,113118,0.036522507343419275,4.837133708049958e-05,1,281408085.0,1.6530957177989168e-05,211523
1086,73806,138147,103582,4962,4789,40,113333,0.036469326150760525,0,1,282579691.0,1.6501773814441848e-05,211953
1087,74038,137403,103326,4962,4789,40,113077,0.0365249843586764,9.678106188181096e-06,1,283213511.0,1.6536534034871482e-05,211441
1088,74003,138208,103711,4962,4789,40,113462,0.03643064779511082,4.821089373354803e-06,1,282919756.0,1.648431292849361e-05,212211
1089,74288,137483,103491,4962,4789,40,113242,0.03638796525272762,0,1,280167180.0,1.6514113327011324e-05,211771
108,75469,137666,104173,4962,4789,40,113924,0.0362561422729546,3.8397665421942345e-05,1,282095538.0,1.6422078931880884e-05,213135
1090,75359,136400,103485,4962,4789,40,113236,0.03651775080902326,0,1,282816718.0,1.651492756615738e-05,211759
1091,73771,137818,103400,4962,4789,40,113151,0.03644529218285754,0,1,281146235.0,1.6526471204506878e-05,211589
1092,77281,138948,105720,4962,4789,40,115471,0.03564191346017112,9.458948164964056e-06,1,281751561.0,1.6217049678694346e-05,216229
1093,73396,138561,103584,4962,4789,40,113335,0.03646863559026611,0,1,282392863.0,1.6501502822303356e-05,211957
1094,74819,135298,102664,4962,4789,40,112415,0.036775365793936754,0,1,281361628.0,1.662710062650444e-05,210117
1095,75977,137428,104308,4962,4789,40,114059,0.0362068856986142,4.793496184377037e-06,1,282177022.0,1.6403981806420454e-05,213405
1096,75492,137371,104037,4962,4789,40,113788,0.036257563267163305,1.4417947460999452e-05,1,283516467.0,1.6440350307165567e-05,212863
1097,73847,137862,103460,4962,4789,40,113211,0.036399366651858396,9.665571235260005e-06,1,280337231.0,1.651832108888956e-05,211709
1098,74827,135854,102946,4962,4789,40,112697,0.03671114691537749,4.856915275969926e-06,1,282650395.0,1.6588400579008587e-05,210681
1099,73776,136931,102959,4962,4789,40,112710,0.036565104231293284,4.856302023135423e-06,1,279630053.0,1.6586620853155172e-05,210707
109,76597,136104,103956,4962,4789,40,113707,0.03625308519742879,0,1,281510267.0,1.6451251748289006e-05,212701
10,73925,137830,103483,4962,4789,40,113234,0.036415197949990805,4.831711488843578e-06,1,281123883.0,1.651519899694982e-05,211755
1100,75485,137162,103929,4962,4789,40,113680,0.036345790086820956,0,1,282374749.0,1.6454888757687446e-05,212647
1101,74188,138319,103859,4962,4789,40,113610,0.03637601078470906,0,1,282395440.0,1.6464325493303812e-05,212507
1102,72699,138786,103348,4962,4789,40,113099,0.036548368137661505,0,1,282233052.0,1.6533541109948748e-05,211485
1103,74879,136554,103322,4962,4789,40,113073,0.03655266340774489,9.67848086564333e-06,1,282078462.0,1.653707831880826e-05,211433
1104,75698,136027,103468,4962,4789,40,113219,0.03643629826949145,0,1,281727336.0,1.6517235010737014e-05,211725
1105,74317,138098,103813,4962,4789,40,113564,0.03635888506778871,3.8530819839519134e-05,1,281136356.0,1.6470532639723428e-05,212415
1106,77282,136647,104570,4962,4789,40,114321,0.036130904514221344,4.78148608587549e-06,1,282725379.0,1.636897293405028e-05,213929
1107,74199,137516,103463,4962,4789,40,113214,0.03639564143194223,0,1,280230565.0,1.65179137929384e-05,211715
1108,75090,136305,103303,4962,4789,40,113054,0.03648469937355117,0,1,281466322.0,1.6539664154138423e-05,211395
1109,76317,135710,103619,4962,4789,40,113370,0.0363496238412537,0,1,280607411.0,1.6496761892220628e-05,212027
110,74095,137186,103246,4962,4789,40,112997,0.03657142940115125,0,1,281687122.0,1.654742648725682e-05,211281
1110,74715,137772,103849,4962,4789,40,113600,0.036383621640004714,0,1,282682068.0,1.6465674477148367e-05,212487
1111,74372,137277,103430,4962,4789,40,113181,0.03643760989977937,4.834187373102582e-06,1,281559544.0,1.6522395147241342e-05,211649
1112,75785,138094,104545,4962,4789,40,114296,0.03611330157689366,4.30436654072409e-05,1,281755105.0,1.6372307060193446e-05,213879
1113,73588,136769,102784,4962,4789,40,112535,0.036642132254097216,0,1,280023096.0,1.6610610597026288e-05,210357
1114,73639,137370,103110,4962,4789,40,112861,0.036605630398008356,0,1,281130296.0,1.656597644023257e-05,211009
1115,73996,137251,103229,4962,4789,40,112980,0.03648264113289134,0,1,280345641.0,1.6549742971908277e-05,211247
1116,75684,136865,103880,4962,4789,40,113631,0.03636860750198514,1.443973815941471e-05,1,282628641.0,1.6461493342601936e-05,212549
1117,73809,137000,103010,4962,4789,40,112761,0.03663576547058235,4.853897679836909e-06,1,280740340.0,1.657964251720841e-05,210809
1118,74233,137816,103630,4962,4789,40,113381,0.03641195289231156,0,1,282190142.0,1.6495272445069042e-05,212049
1119,73561,139384,104078,4962,4789,40,113829,0.03630305129181296,4.804089240761736e-06,1,282716332.0,1.64348377689283e-05,212945
111,74246,137755,103606,4962,4789,40,113357,0.03635317448709761,4.825975329614115e-06,1,280385073.0,1.6498522492838424e-05,212001
1120,73975,138016,103601,4962,4789,40,113352,0.036424530064199365,4.826208241233193e-06,1,280825288.0,1.6499199746434016e-05,211991
1121,74631,139912,104877,4962,4789,40,114628,0.03590626100956102,1.906995814144188e-05,1,280758067.0,1.6328139715902117e-05,214543
1122,75523,136460,103597,4962,4789,40,113348,0.03646463530418413,0,1,282477274.0,1.6499741589122324e-05,211983
1123,76077,136192,103740,4962,4789,40,113491,0.03639017560661938,9.63948332369385e-06,1,281593726.0,1.648039267081133e-05,212269
1124,76007,136602,103910,4962,4789,40,113661,0.03633106292406354,0,1,281587757.0,1.6457449093486295e-05,212609
1125,73920,137995,103563,4962,4789,40,113314,0.036496994331474415,9.655958209012871e-06,1,283106708.0,1.6504348681273863e-05,211915
1126,73667,138330,103604,4962,4789,40,113355,0.036436563614727455,0,1,281377925.0,1.649879338764173e-05,211997
1127,75142,135207,102780,4962,4789,40,112531,0.036735959579159205,0,1,281237478.0,1.6611159740673665e-05,210349
1128,75617,137760,104294,4962,4789,40,114045,0.03622030797029446,4.7941396436995414e-05,1,282372027.0,1.6405856701624273e-05,213377
1129,77614,138187,105506,4962,4789,40,115257,0.03572461619924904,1.8956267889977822e-05,1,282180973.0,1.6245107831030168e-05,215801
112,75495,137130,103918,4962,4789,40,113669,0.03632403302113517,0,1,284570907.0,1.645637096079108e-05,212625
1130,73300,137303,102907,4962,4789,40,112658,0.03671175847975193,4.858755964122946e-06,1,282325295.0,1.659374203592982e-05,210603
1131,73938,138501,103825,4962,4789,40,113576,0.03627092989693196,0,1,280578372.0,1.646891293546173e-05,212439
1132,74843,138460,104257,4962,4789,40,114008,0.036121114591368936,0,1,280315230.0,1.641081383420575e-05,213303
1133,74745,137686,103821,4962,4789,40,113572,0.03626547309831309,0,1,280282827.0,1.646945280168135e-05,212431
1134,73389,137928,103264,4962,4789,40,113015,0.03656120424456445,0,1,281520506.0,1.6544974441562406e-05,211317
1135,74410,137871,103746,4962,4789,40,113497,0.0364165300525049,0,1,282568017.0,1.6479581814511956e-05,212281
1136,73367,138940,103759,4962,4789,40,113510,0.036399882579371566,4.81885908692258e-06,1,282085606.0,1.6477825231375284e-05,212307
1137,74281,137964,103728,4962,4789,40,113479,0.036412150420471925,4.820299244177079e-06,1,282107565.0,1.6482014621488437e-05,212245
1138,75576,137553,104170,4962,4789,40,113921,0.03623508675905185,4.7998464049150425e-06,1,281401266.0,1.6422481541269136e-05,213129
1139,74130,138771,104056,4962,4789,40,113807,0.036187885426950096,0,1,280264474.0,1.643779525910365e-05,212901
113,75139,137190,103770,4962,4789,40,113521,0.0364138619806967,4.818348270212971e-06,1,282753789.0,1.647633918263899e-05,212329
1140,72765,138278,103127,4962,4789,40,112878,0.036653249642424834,4.848390819087145e-06,1,282768842.0,1.656365543476372e-05,211043
1141,73726,137773,103355,4962,4789,40,113106,0.036437683455344295,0,1,280103686.0,1.6532589041566754e-05,211499
1142,73108,138393,103356,4962,4789,40,113107,0.03646595062415024,4.837648515809436e-06,1,281470649.0,1.653245304069865e-05,211501
1143,75340,136233,103392,4962,4789,40,113143,0.036424724787024736,0,1,280118394.0,1.6527558490891855e-05,211573
1144,74160,137229,103300,4962,4789,40,113051,0.036488569270402685,0,1,281511026.0,1.6540072517438605e-05,211389
1145,74239,138720,104085,4962,4789,40,113836,0.03625884642581057,3.8430129221309505e-05,1,280989112.0,1.6433896971264404e-05,212959
1146,74909,136208,103164,4962,4789,40,112915,0.036599113040317134,0,1,281505821.0,1.6558606069517655e-05,211117
1147,74674,135941,102913,4962,4789,40,112664,0.03667733857376605,0,1,280992374.0,1.6592920050701908e-05,210615
1148,75525,138374,104555,4962,4789,40,114306,0.036078914555338806,4.7821720625508105e-06,1,283748915.0,1.6370973247651193e-05,213899
1149,74334,137531,103538,4962,4789,40,113289,0.03638478278035808,4.829144855029072e-06,1,280948997.0,1.6507737881614964e-05,211865
114,74369,137444,103512,4962,4789,40,113263,0.03650378392863817,0,1,282560641.0,1.6511264118646406e-05,211813
1150,75767,136918,103948,4962,4789,40,113699,0.03624917842722682,0,1,281448525.0,1.645232921400422e-05,212685
1151,74200,137659,103535,4962,4789,40,113286,0.03638971966912633,4.829284782923649e-06,1,280893902.0,1.650814467867687e-05,211859
1152,73847,139112,104085,4962,4789,40,113836,0.03629018165778644,0,1,282324130.0,1.6433896971264404e-05,212959
1153,76018,135961,103595,4962,4789,40,113346,0.03639524520816923,0,1,282000726.0,1.650001252373827e-05,211979
1154,73807,137572,103295,4962,4789,40,113046,0.03658217304850734,0,1,282779536.0,1.6540753167500942e-05,211379
1155,76054,135417,103341,4962,4789,40,113092,0.03652736254719668,9.676701406024714e-06,1,281372624.0,1.653449328737822e-05,211471
1156,72641,137488,102670,4962,4789,40,112421,0.03676481234226184,0,1,281063046.0,1.6626275351885166e-05,210129
1157,74441,135742,102697,4962,4789,40,112448,0.03672580590727786,0,1,280624459.0,1.6622562623937793e-05,210183
1158,74286,139081,104289,4962,4789,40,114040,0.03622508638253573,0,1,282550810.0,1.6406526410354504e-05,213367
1159,74185,137398,103397,4962,4789,40,113148,0.03644117471606209,0,1,280576279.0,1.652687892022996e-05,211583
115,74968,138559,104369,4962,4789,40,114120,0.036192617741161094,4.790694554896569e-06,1,282423054.0,1.639581759169141e-05,213527
1160,76047,136662,103960,4962,4789,40,113711,0.03625439821306415,4.809542131589072e-06,1,281836716.0,1.645071306806003e-05,212709
1161,74800,136851,103431,4962,4789,40,113182,0.03648409456279275,0,1,280742785.0,1.6522259313099668e-05,211651
1162,73920,137969,103550,4962,4789,40,113301,0.03636810945020091,0,1,280049520.0,1.650611089271902e-05,211889
1163,77519,135490,104110,4962,4789,40,113861,0.03617331626883463,0,1,281310884.0,1.643053785385604e-05,213009
1164,74044,138121,103688,4962,4789,40,113439,0.03631394421251893,0,1,280127162.0,1.6487423417429692e-05,212165
1165,74550,138401,104081,4962,4789,40,113832,0.03621032169296467,5.7647409229350214e-05,1,281842118.0,1.643443455681269e-05,212951
1166,75052,138139,104201,4962,4789,40,113952,0.03614676794283954,0,1,281764779.0,1.6418322190742647e-05,213191
1167,75865,134966,103021,4962,4789,40,112772,0.036551351625952244,0,1,279888602.0,1.657813815134501e-05,210831
1168,76271,136126,103804,4962,4789,40,113555,0.036272164001835944,4.816770066664097e-06,1,279982375.0,1.6471747625853894e-05,212397
1169,75592,137121,103962,4962,4789,40,113713,0.036344142806782394,4.8094496065870224e-06,1,282442648.0,1.645044374110121e-05,212713
116,75083,136158,103226,4962,4789,40,112977,0.03660147422674413,4.843740917985779e-06,1,282253754.0,1.6550151830267582e-05,211241
1170,74459,137758,103714,4962,4789,40,113465,0.03630138921552399,0,1,280238399.0,1.648390729858856e-05,212217
1171,74198,136595,103002,4962,4789,40,112753,0.03669103165728229,4.8542746742781695e-06,1,282531454.0,1.6580736772004887e-05,210793
1172,74036,137577,103412,4962,4789,40,113163,0.03654262586250927,4.835028816771748e-06,1,283020549.0,1.6524840541637482e-05,211613
1173,75492,136445,103574,4962,4789,40,113325,0.036412973744635216,0,1,282190594.0,1.6502857871512494e-05,211937
1174,76107,136294,103806,4962,4789,40,113557,0.036390080328277036,0,1,282244560.0,1.6471477613531107e-05,212401
1175,76057,136122,103695,4962,4789,40,113446,0.03632194906451523,0,1,280231299.0,1.6486476623315784e-05,212179
1176,75835,135542,103294,4962,4789,40,113045,0.03655281960599934,0,1,281387744.0,1.6540889304198204e-05,211377
1177,76179,137192,104291,4962,4789,40,114042,0.036199275413006334,6.232560815410726e-05,1,281731356.0,1.6406258520337287e-05,213371
1178,74459,137540,103605,4962,4789,40,113356,0.03637085821621337,4.826021910139472e-06,1,280806633.0,1.6498657939134293e-05,211999
1179,73997,138210,103709,4962,4789,40,113460,0.036398333797039314,0,1,281483907.0,1.6484583359459605e-05,212207
117,75128,135929,103134,4962,4789,40,112885,0.03661350504556005,0,1,281567061.0,1.6562699914594237e-05,211057
1180,73540,137479,103115,4962,4789,40,112866,0.036659416331576634,0,1,282923228.0,1.6565293724424613e-05,211019
1181,74170,137687,103534,4962,4789,40,113285,0.03640975309171482,4.829331427357197e-06,1,281733336.0,1.650828028212812e-05,211857
1182,76122,137799,104566,4962,4789,40,114317,0.03611381758959901,0,1,281999951.0,1.6369506303473632e-05,213921
1183,73276,138333,103410,4962,4789,40,113161,0.036495115171878804,0,1,280992760.0,1.652511229655996e-05,211609
1184,74254,137373,103419,4962,4789,40,113170,0.036528729447341056,4.83470155387308e-06,1,282518639.0,1.6523889469398645e-05,211627
1185,74068,137219,103249,4962,4789,40,113000,0.03650896213609188,0,1,281034413.0,1.6547017762785433e-05,211287
1186,74934,137605,103875,4962,4789,40,113626,0.036250153497832206,0,1,280354420.0,1.646216757630562e-05,212539
1187,73044,137839,103047,4962,4789,40,112798,0.03664769014589212,0,1,281777823.0,1.657458345637967e-05,210883
1188,76228,138749,105094,4962,4789,40,114845,0.035866848518134944,9.515291072753915e-06,1,282070857.0,1.6299399160036825e-05,214977
1189,73264,137649,103062,4962,4789,40,112813,0.03661961139669492,0,1,280867892.0,1.6572533360259865e-05,210913
118,73926,137759,103448,4962,4789,40,113199,0.036519160536829166,0,1,282273405.0,1.6519950472454125e-05,211685
1190,73572,137761,103272,4962,4789,40,113023,0.036542127391309596,0,1,280980986.0,1.654388487541724e-05,211333
1191,74614,137869,103847,4962,4789,40,113598,0.036374902437323275,0,1,282556863.0,1.6465944300297474e-05,212483
1192,76047,136714,103986,4962,4789,40,113737,0.036288293756520304,0,1,280914444.0,1.6447212501524173e-05,212761
1193,74494,140383,105044,4962,4789,40,114795,0.03587527094176338,1.4279730398690072e-05,1,281881240.0,1.630601248219765e-05,214877
1194,75167,137174,103776,4962,4789,40,113527,0.036405391307499375,4.818069688559975e-06,1,282240224.0,1.647552872294405e-05,212341
1195,75740,135149,103050,4962,4789,40,112801,0.036609139233993254,0,1,281045268.0,1.6574173396807947e-05,210889
1196,74268,137241,103360,4962,4789,40,113111,0.03655412714502218,0,1,282384739.0,1.6531909059475924e-05,211509
1197,74739,137770,103860,4962,4789,40,113611,0.03634717927650356,4.814172925091469e-06,1,281440514.0,1.6464190607009008e-05,212509
1198,74691,138380,104141,4962,4789,40,113892,0.03627622146696972,0,1,282473754.0,1.6426374444423376e-05,213071
1199,73714,137191,103058,4962,4789,40,112809,0.036581632330416065,0,1,281578355.0,1.6573080003247762e-05,210905
119,75282,136915,103704,4962,4789,40,113455,0.036422322718533344,0,1,282001671.0,1.6485259475480245e-05,212197
11,73903,137270,103192,4962,4789,40,112943,0.036499541075374745,4.84533684781766e-06,1,280402751.0,1.655478696267948e-05,211173
1200,75166,135793,103085,4962,4789,40,112836,0.03662498762402517,0,1,281536990.0,1.6569390858817575e-05,210959
1201,74709,136750,103335,4962,4789,40,113086,0.03652930229184545,4.8386316349736296e-06,1,280923946.0,1.6535309526267623e-05,211459
1202,73958,138513,103841,4962,4789,40,113592,0.036344497630494285,0,1,281029864.0,1.6466753822512876e-05,212471
1203,74897,137720,103914,4962,4789,40,113665,0.03631318376916205,0,1,283253248.0,1.6456910009578488e-05,212617
