sid,BUFF,NOT,AND,PI,PO,LP,LEN,degree_assortativity_coefficient,transitivity,number_weakly_connected_components,s_metric,density,EDGES
104,8808,9397,8922,636,361,53,9919,0.04982617761609294,0,1,1127272.0,0.0001850540903805194,18205
1050,9235,9100,8987,636,361,52,9984,0.05000660862177252,5.563591854901524e-05,1,1124478.0,0.0001839565562738707,18335
1051,8596,9797,9016,636,361,51,10013,0.048841301005880806,0,1,1216390.0,0.00018347103619469678,18393
1052,9846,9303,9394,636,361,54,10391,0.04653966922953059,5.3225463061528635e-05,1,1281297.0,0.0001773671577971201,19149
1053,9258,9111,9004,636,361,52,10001,0.04773555463302464,0,1,1230358.0,0.00018367163283671632,18369
1054,8810,9283,8866,636,361,54,9863,0.048054022391017935,0,1,1146749.0,0.00018601011098037847,18093
1055,8845,9350,8917,636,361,53,9914,0.048585234498489206,5.6072670180554e-05,1,1150227.0,0.00018513905352194514,18195
1056,8935,9226,8900,636,361,52,9897,0.049754340924465866,0,1,1111276.0,0.00018542850699308783,18161
1057,9216,9447,9151,636,361,52,10148,0.048020110053878996,0,1,1278426.0,0.00018124387429112115,18663
1058,8897,9540,9038,636,361,53,10035,0.048203960330662675,0,1,1190262.0,0.0001831044006928511,18437
1059,9226,8943,8904,636,361,53,9901,0.04971327611695789,5.615453728661276e-05,1,1129330.0,0.00018536031969018535,18169
105,9410,9697,9373,636,361,53,10370,0.04501218942513552,0,1,1408451.0,0.00017769568124257335,19107
1060,9272,9453,9182,636,361,52,10179,0.0475182994826521,0,1,1288971.0,0.0001807399948082014,18725
1061,8626,9545,8905,636,361,54,9902,0.05012383272587882,0,1,1162410.0,0.00018534328062319079,18171
1062,9077,9828,9272,636,361,54,10269,0.04808653886531861,0,1,1244611.0,0.00017929272495845398,18905
1063,9434,9429,9251,636,361,54,10248,0.0490470012976835,0,1,1222203.0,0.00017962836288711755,18863
1064,9134,9559,9166,636,361,53,10163,0.047771831676010984,0,1,1225622.0,0.00018099971449432505,18693
1065,9407,8828,8937,636,361,52,9934,0.04913244128922712,0,1,1124053.0,0.0001847996636858942,18235
1066,8892,9041,8786,636,361,52,9783,0.050157507751006844,0,1,1100986.0,0.0001873929450009805,17933
1067,9228,9347,9107,636,361,53,10104,0.04799407307568363,0,1,1219484.0,0.00018196385620821296,18575
1068,8863,9566,9034,636,361,54,10031,0.048079085893808715,0,1,1182766.0,0.00018317095369260576,18429
1069,8976,9657,9136,636,361,54,10133,0.04767683849870361,0,1,1236112.0,0.00018148868762396566,18633
106,9114,9185,8969,636,361,52,9966,0.04786373132548445,0,1,1150167.0,0.00018425919576635824,18299
1070,9148,9385,9086,636,361,53,10083,0.04776527254754347,0,1,1251046.0,0.0001823094855055745,18533
1071,9142,9225,9003,636,361,54,10000,0.04839386218907403,0,1,1129657.0,0.0001836883688368837,18367
1072,9169,9070,8939,636,361,52,9936,0.049392727743992164,0,1,1203465.0,0.0001847657924658428,18239
1073,9109,9420,9084,636,361,53,10081,0.04905124645910678,0,1,1180581.0,0.00018234247043392963,18529
1074,9545,8994,9089,636,361,53,10086,0.048197228796087864,0,1,1173811.0,0.00018226003027409986,18539
1075,8888,9575,9051,636,361,54,10048,0.04825180620370695,0,1,1165078.0,0.00018288843391474084,18463
1076,9291,9462,9196,636,361,52,10193,0.047461513020449396,0,1,1285705.0,0.0001805133451851788,18753
1077,8907,9466,9006,636,361,53,10003,0.04846532399912638,5.5518543193426606e-05,1,1205087.0,0.00018363816989676142,18373
1078,9208,9327,9087,636,361,54,10084,0.0489371080356443,0,1,1203253.0,0.00018229299747439371,18535
1079,9378,9037,9027,636,361,54,10024,0.04869409686169783,0,1,1203033.0,0.00018328753682969712,18415
107,9412,9557,9304,636,361,50,10301,0.047421503670886496,5.374032674118659e-05,1,1276216.0,0.00017878366036665306,18969
1080,9031,9404,9037,636,361,54,10034,0.04869498538787299,0,1,1141888.0,0.0001831210344511706,18435
1081,9797,9472,9454,636,361,54,10451,0.04656489338533056,0,1,1291725.0,0.00017643512056033647,19269
1082,9404,8883,8963,636,361,51,9960,0.04771282740746465,0,1,1175599.0,0.00018436029487968946,18287
1083,9228,9661,9264,636,361,54,10261,0.04710544604298366,0,1,1244659.0,0.00017942044034709672,18889
1084,9245,9392,9138,636,361,52,10135,0.04787231058942356,5.471656817684395e-05,1,1282483.0,0.0001814560079931386,18637
1085,9004,9575,9109,636,361,54,10106,0.04861875826665873,0,1,1198726.0,0.00018193100683472655,18579
1086,9382,9029,9025,636,361,53,10022,0.04727033841084453,5.5401662049861494e-05,1,1175473.0,0.00018332087330236518,18411
1087,9320,9501,9230,636,361,50,10227,0.04805201306256173,5.417118093174431e-05,1,1321765.0,0.0001799652484724277,18821
1088,9499,9116,9127,636,361,54,10124,0.048503308748351,0,1,1216212.0,0.00018163589040108913,18615
1089,9142,9135,8958,636,361,54,9955,0.049258888598300556,0,1,1155122.0,0.00018444462811201745,18277
108,9601,8800,9020,636,361,53,10017,0.048092633157858326,0,1,1167985.0,0.00018340426705909857,18401
1090,9092,9487,9109,636,361,52,10106,0.04777973237537893,0,1,1196917.0,0.00018193100683472655,18579
1091,9120,9643,9201,636,361,52,10198,0.04777499423265048,0,1,1301327.0,0.00018043253533936077,18763
1092,9586,9505,9365,636,361,54,10362,0.045983814076653744,0,1,1232122.0,0.00017782115057726628,19091
1093,9103,9324,9033,636,361,54,10030,0.04809118403472034,5.535259603675413e-05,1,1204792.0,0.00018318759943124064,18427
1094,9275,9220,9067,636,361,54,10064,0.04858703358695075,0,1,1229891.0,0.00018262332045790376,18495
1095,8749,9406,8897,636,361,53,9894,0.048997959424285746,0.00011239743733842868,1,1112428.0,0.00018547968008039776,18155
1096,9299,9584,9261,636,361,51,10258,0.04745421798972465,0,1,1286445.0,0.00017946838011971263,18883
1097,8976,9421,9018,636,361,52,10015,0.0487926426466878,0,1,1174487.0,0.00018343764560867907,18397
1098,9281,8962,8941,636,361,54,9938,0.04846555455287626,0,1,1171248.0,0.000184731933539925,18243
1099,9328,9017,8992,636,361,52,9989,0.04924991744361213,0,1,1196980.0,0.00018387266441624033,18345
109,8825,9558,9011,636,361,51,10008,0.04903276860545067,0,1,1190132.0,0.0001835545653614013,18383
10,9127,9462,9114,636,361,52,10111,0.04824997510722912,5.4860653938994955e-05,1,1239805.0,0.00018184893478628567,18589
1100,9029,9462,9065,636,361,52,10062,0.047657485898506886,0,1,1182372.0,0.00018265641799295812,18491
1101,9291,9220,9075,636,361,52,10072,0.04895659095257856,0,1,1165707.0,0.00018249104905607044,18511
1102,8615,9864,9059,636,361,54,10056,0.05011058080812752,0,1,1164724.0,0.00018275578194235602,18479
1103,9627,9082,9174,636,361,53,10171,0.04797953844951983,0,1,1282082.0,0.0001808697622668108,18709
1104,9150,9663,9226,636,361,54,10223,0.04720643461216163,0,1,1253969.0,0.0001800295591827965,18813
1105,9116,9489,9122,636,361,54,10119,0.048668073800364794,0,1,1219711.0,0.00018171777199419418,18605
1106,9093,9368,9050,636,361,52,10047,0.04841994099354489,0,1,1137973.0,0.00018290502882520242,18461
1107,9153,9530,9161,636,361,53,10158,0.04918187797520857,0,1,1206941.0,0.00018108102863794093,18683
1108,9098,9063,8900,636,361,52,9897,0.04920493518058741,0,1,1185294.0,0.00018542850699308783,18161
1109,8897,9542,9039,636,361,53,10036,0.04873611852597641,0,1,1181129.0,0.00018308776992761287,18439
110,9284,9263,9093,636,361,54,10090,0.0482929238997436,0,1,1245021.0,0.00018219413129981618,18547
1110,8926,9449,9007,636,361,54,10004,0.04984246491471211,0,1,1173997.0,0.0001836214429553581,18375
1111,9077,9604,9160,636,361,53,10157,0.047521472097146286,0,1,1280738.0,0.00018109730015441306,18681
1112,9630,8965,9117,636,361,54,10114,0.04800084481727102,5.4842601733026214e-05,1,1211701.0,0.0001817997267617078,18595
1113,9317,9102,9029,636,361,51,10026,0.04747699329822281,0,1,1239893.0,0.00018325421236456036,18419
1114,8800,9453,8946,636,361,53,9943,0.04866741166604933,5.58909009613235e-05,1,1188941.0,0.0001846473399685793,18253
1115,9122,9441,9101,636,361,51,10098,0.04756641370742901,0,1,1247149.0,0.0001820624748809591,18563
1116,8984,9371,8997,636,361,53,9994,0.04738124807400237,5.5574080248971876e-05,1,1163762.0,0.00018378884831148865,18355
1117,8931,9554,9062,636,361,51,10059,0.04952793335887419,5.517545795630104e-05,1,1223450.0,0.00018270608658467637,18485
1118,8645,9456,8870,636,361,53,9867,0.0500497931001551,0,1,1088667.0,0.00018594149954376997,18101
1119,9095,9550,9142,636,361,52,10139,0.047342533812288506,0,1,1189664.0,0.0001813906837005474,18645
111,8797,9566,9001,636,361,52,9998,0.04899943341742794,0,1,1197503.0,0.00018372184990163981,18363
1120,8597,9806,9021,636,361,51,10018,0.04943408510995782,0,1,1188209.0,0.00018338758229596231,18403
1121,9633,9256,9264,636,361,54,10261,0.04678920783677641,5.397236614853195e-05,1,1270713.0,0.00017942044034709672,18889
1122,8638,9565,8921,636,361,54,9918,0.04804894635197415,5.60475283040018e-05,1,1161655.0,0.00018507107683020938,18203
1123,8800,9589,9014,636,361,52,10011,0.047462960814172256,0,1,1241714.0,0.00018350443882358776,18389
1124,9414,9207,9130,636,361,53,10127,0.04795991002985228,0,1,1257220.0,0.00018158679652864477,18621
1125,9517,9072,9114,636,361,53,10111,0.04706549481273249,0,1,1178051.0,0.00018184893478628567,18589
1126,8932,9483,9027,636,361,54,10024,0.04769691256460324,0,1,1232116.0,0.00018328753682969712,18415
1127,9376,9145,9080,636,361,52,10077,0.048789119026256995,0,1,1214036.0,0.00018240847577661535,18521
1128,9604,8877,9060,636,361,53,10057,0.047640466476163636,5.518763796909492e-05,1,1166491.0,0.00018273921384781368,18481
1129,9375,9704,9359,636,361,54,10356,0.04668138025287268,0,1,1297163.0,0.00017791536790033382,19079
112,9451,9648,9369,636,361,52,10366,0.04536178305443544,0,1,1417899.0,0.00017775839396282273,19099
1130,9070,9265,8987,636,361,54,9984,0.04819320310573714,0.00011127183709803049,1,1157500.0,0.0001839565562738707,18335
1131,9120,9477,9118,636,361,52,10115,0.04856945423215717,0,1,1205584.0,0.0001817833299495978,18597
1132,9140,9375,9077,636,361,54,10074,0.04814370323033819,0,1,1170990.0,0.00018245801085863155,18515
1133,9457,9214,9155,636,361,53,10152,0.04841907261117862,0,1,1193876.0,0.00018117870121760315,18671
1134,9222,9487,9174,636,361,53,10171,0.04707478421474328,0,1,1261585.0,0.0001808697622668108,18709
1135,9124,9331,9047,636,361,53,10044,0.04927121251049932,0,1,1132966.0,0.0001829548314608791,18455
1136,8911,9676,9113,636,361,52,10110,0.04858722143002651,0,1,1172045.0,0.00018186534332648513,18587
1137,9571,9112,9161,636,361,52,10158,0.048087404184411826,0,1,1169504.0,0.00018108102863794093,18683
1138,9210,9497,9173,636,361,54,10170,0.04836543718607812,0,1,1223444.0,0.00018088599618270307,18707
1139,8913,9624,9088,636,361,52,10085,0.048799891561734095,0,1,1211037.0,0.00018227651239749711,18537
113,8937,9408,8992,636,361,53,9989,0.04783230487036667,0,1,1176910.0,0.00018387266441624033,18345
1140,8744,9557,8970,636,361,54,9967,0.04928591394943831,0,1,1145910.0,0.00018424235658991148,18301
1141,9401,9044,9042,636,361,52,10039,0.04982536630737319,0,1,1153149.0,0.00018303789558240296,18445
1142,8859,9630,9064,636,361,53,10061,0.04828259315729481,0,1,1189263.0,0.00018267297121752143,18489
1143,8749,9618,9003,636,361,54,10000,0.04980035509210312,0,1,1215085.0,0.0001836883688368837,18367
1144,9428,9425,9246,636,361,53,10243,0.04569379139175528,5.4077438892494055e-05,1,1327294.0,0.00017970846031743035,18853
1145,9129,9516,9142,636,361,54,10139,0.04828729604224473,0,1,1217373.0,0.0001813906837005474,18645
1146,9381,9118,9069,636,361,51,10066,0.049123632426706136,0,1,1208932.0,0.00018259023480300755,18499
1147,9083,9206,8964,636,361,53,9961,0.04828386857062244,0,1,1200188.0,0.00018434343739781936,18289
1148,9384,9585,9304,636,361,53,10301,0.04731976673555387,5.374032674118659e-05,1,1278553.0,0.00017878366036665306,18969
1149,8869,9514,9011,636,361,51,10008,0.04905857411346029,0,1,1177755.0,0.0001835545653614013,18383
114,9269,9332,9120,636,361,54,10117,0.048358074841151184,0,1,1171029.0,0.0001817505451148412,18601
1150,8932,9447,9009,636,361,51,10006,0.049337375868474836,0,1,1182905.0,0.00018358799812566234,18379
1151,8951,9478,9034,636,361,51,10031,0.048963249894268965,0,1,1181091.0,0.00018317095369260576,18429
1152,8913,9828,9190,636,361,52,10187,0.04795589846184023,0,1,1229095.0,0.00018061041172909707,18741
1153,9106,9435,9090,636,361,52,10087,0.04798561691894027,0,1,1208498.0,0.00018224355110341733,18541
1154,9139,9034,8906,636,361,52,9903,0.04970183741007216,5.614192679092747e-05,1,1104797.0,0.00018532624465801407,18173
1155,9010,9575,9112,636,361,54,10109,0.0475898670501447,0,1,1210292.0,0.00018188175480065075,18585
1156,8820,9651,9055,636,361,54,10052,0.04774438164218498,0,1,1241226.0,0.00018282208409218042,18471
1157,9308,8965,8956,636,361,53,9953,0.04916918558641629,0,1,1208436.0,0.00018447838280432501,18273
1158,8734,9591,8982,636,361,53,9979,0.049093492864939095,0,1,1151033.0,0.00018404052398591863,18325
1159,8955,9422,9008,636,361,52,10005,0.049221175271344814,0,1,1165396.0,0.00018360471903192745,18377
115,9020,9345,9002,636,361,54,9999,0.049889455845712805,0,1,1159220.0,0.00018370510785825533,18365
1160,9412,9455,9253,636,361,52,10250,0.04717360209670605,0,1,1272960.0,0.0001795963437241944,18867
1161,9012,9487,9069,636,361,52,10066,0.04929000311167765,0,1,1169512.0,0.00018259023480300755,18499
1162,8833,9606,9039,636,361,51,10036,0.04918423286743743,0,1,1164391.0,0.00018308776992761287,18439
1163,9070,9553,9131,636,361,52,10128,0.048185791104090575,0,1,1269863.0,0.00018157043774708905,18623
1164,9127,9106,8936,636,361,52,9933,0.049196736790130105,5.595344673231871e-05,1,1128076.0,0.00018481660390828783,18233
1165,9521,9294,9227,636,361,51,10224,0.047396346363417184,0,1,1198030.0,0.00018001347723542774,18815
1166,8980,9885,9252,636,361,54,10249,0.048590922104285235,0,1,1268606.0,0.0001796123518914547,18865
1167,8922,9567,9064,636,361,50,10061,0.048087190286127436,0,1,1230718.0,0.00018267297121752143,18489
1168,8910,9431,8990,636,361,51,9987,0.04864847423428378,0,1,1162389.0,0.00018390621206326485,18341
1169,8676,9345,8830,636,361,52,9827,0.049756692767071904,0,1,1116352.0,0.00018662987742080057,18021
116,8796,9493,8964,636,361,51,9961,0.049114868718036324,0,1,1132591.0,0.00018434343739781936,18289
1170,9456,9103,9099,636,361,52,10096,0.04893512401730811,0,1,1163771.0,0.00018209537131011336,18559
1171,8823,9388,8925,636,361,52,9922,0.05013707214842822,0,1,1118678.0,0.00018500314955392105,18211
1172,9498,9069,9103,636,361,54,10100,0.047522754402125084,0.00010985389432055367,1,1168546.0,0.00018202959022508845,18567
1173,9006,9799,9222,636,361,53,10219,0.04706410593824672,0,1,1271863.0,0.0001800939154573942,18805
1174,8706,9625,8985,636,361,51,9982,0.04844527591497938,0,1,1155006.0,0.0001839901342504676,18331
1175,8965,9638,9121,636,361,53,10118,0.04890288095433527,0,1,1187522.0,0.00018173415709064197,18603
1176,8976,9543,9079,636,361,53,10076,0.04797273000159242,0,1,1234629.0,0.00018242498450978518,18519
1177,9857,9108,9302,636,361,54,10299,0.047251912094344935,0,1,1298871.0,0.00017881539294948963,18965
1178,8942,9419,9000,636,361,51,9997,0.04954017137196524,0,1,1150862.0,0.0001837385949678461,18361
1179,9392,9219,9125,636,361,53,10122,0.04755761833091311,0,1,1277266.0,0.00018166863426360443,18611
117,9509,9016,9082,636,361,52,10079,0.04703727583422542,0,1,1243078.0,0.00018237546718884694,18525
1180,8995,9162,8898,636,361,53,9895,0.049236557003859135,0,1,1122304.0,0.00018546261927722386,18157
1181,9195,9488,9161,636,361,52,10158,0.04808185848731809,5.457919441109049e-05,1,1224191.0,0.00018108102863794093,18683
1182,9387,9388,9207,636,361,53,10204,0.047753575665429496,0,1,1224698.0,0.00018033565811210014,18775
1183,8961,9348,8974,636,361,54,9971,0.049275276941458,0,1,1164900.0,0.00018417503035633828,18309
1184,9153,9058,8925,636,361,54,9922,0.04915824217849164,0,1,1120346.0,0.00018500314955392105,18211
1185,9347,9234,9110,636,361,54,10107,0.0479502878382154,0,1,1222318.0,0.000181914586553993,18581
1186,9112,9611,9181,636,361,54,10178,0.04890303371233105,0,1,1229187.0,0.00018075620564929806,18723
1187,8907,9686,9116,636,361,53,10113,0.04722568825507111,0,1,1234091.0,0.0001818161265046744,18593
1188,9098,9659,9198,636,361,54,10195,0.047654100314599296,0,1,1205489.0,0.0001804810126411761,18757
1189,8835,9722,9098,636,361,52,10095,0.04830252293094242,0,1,1235515.0,0.0001821118239416253,18557
118,8799,9488,8963,636,361,51,9960,0.04921196338893704,0,1,1138823.0,0.00018436029487968946,18287
1190,8986,9369,8997,636,361,51,9994,0.04939316243543687,0,1,1177015.0,0.00018378884831148865,18355
1191,9212,9229,9040,636,361,54,10037,0.048577775357578304,0,1,1127512.0,0.0001830711421546575,18441
1192,9291,9098,9014,636,361,52,10011,0.04914786788914772,0,1,1172305.0,0.00018350443882358776,18389
1193,9904,9031,9287,636,361,54,10284,0.04688934361448043,0,1,1201787.0,0.00017905374365964405,18935
1194,8917,9376,8966,636,361,52,9963,0.04857736754362891,0,1,1148053.0,0.00018430973159211467,18293
1195,8964,9483,9043,636,361,53,10040,0.04771048672269301,5.529138560212319e-05,1,1256026.0,0.00018302127678150828,18447
1196,8777,9288,8852,636,361,53,9849,0.050126567379695314,5.648441030275644e-05,1,1103493.0,0.0001862506463356224,18065
1197,9070,9529,9119,636,361,54,10116,0.04924521878477713,0,1,1234081.0,0.00018176693606756776,18599
1198,8979,9474,9046,636,361,54,10043,0.048931178498892246,0,1,1167336.0,0.00018297143831018752,18453
1199,8959,9464,9031,636,361,51,10028,0.04862837908531371,0,1,1198863.0,0.00018322089990054376,18423
119,9408,9007,9027,636,361,53,10024,0.04767590906522955,5.538938739337543e-05,1,1165127.0,0.00018328753682969712,18415
11,9465,9078,9091,636,361,51,10088,0.04793014345046251,0,1,1248330.0,0.0001822270748846652,18543
1200,9461,9170,9135,636,361,52,10132,0.04773694668687373,0,1,1275277.0,0.0001815050318132114,18631
1201,9377,9166,9091,636,361,50,10088,0.04864958483990315,0,1,1223095.0,0.0001822270748846652,18543
1202,8686,9873,9099,636,361,54,10096,0.050096444477066904,0,1,1181150.0,0.00018209537131011336,18559
1203,9370,9483,9246,636,361,53,10243,0.04768524574886801,0,1,1265804.0,0.00017970846031743035,18853
1204,8676,9831,9073,636,361,50,10070,0.04814403294934606,0,1,1264379.0,0.0001825240991084062,18507
1205,8998,9555,9096,636,361,52,10093,0.04897399772603161,5.496921723834653e-05,1,1192394.0,0.00018214473804242817,18553
1206,9146,9377,9081,636,361,52,10078,0.048464428132324926,0,1,1278693.0,0.00018239197000323153,18523
1207,9209,9786,9317,636,361,54,10314,0.04666104494715696,0,1,1284774.0,0.0001785776703622984,18995
1208,9273,9248,9080,636,361,53,10077,0.04741334297956817,0,1,1170472.0,0.00018240847577661535,18521
1209,8749,9562,8975,636,361,53,9972,0.04958086021900501,0,1,1158811.0,0.00018415820641191184,18311
120,9331,9024,8997,636,361,51,9994,0.04931601710278462,0,1,1172111.0,0.00018378884831148865,18355
1210,9479,9082,9100,636,361,54,10097,0.04783851670212478,0,1,1203710.0,0.00018207892162348517,18561
1211,9534,8957,9065,636,361,52,10062,0.04782888424133563,0,1,1263625.0,0.00018265641799295812,18491
1212,8839,9528,9003,636,361,53,10000,0.049296048336485515,0,1,1159127.0,0.0001836883688368837,18367
1213,9735,8948,9161,636,361,54,10158,0.04702459115969551,0,1,1185183.0,0.00018108102863794093,18683
1214,9076,9533,9124,636,361,52,10121,0.048710428207260716,0,1,1181781.0,0.00018168501058145063,18609
1215,8967,9606,9106,636,361,54,10103,0.0491249889661495,0,1,1217113.0,0.00018198028530252438,18573
1216,8931,9386,8978,636,361,51,9975,0.049204363383324595,0,1,1178597.0,0.0001841077528390859,18317
1217,9148,9333,9060,636,361,53,10057,0.047904899904591125,0,1,1192659.0,0.00018273921384781368,18481
1218,9255,9504,9199,636,361,54,10196,0.04718190393171315,0,1,1242113.0,0.00018046485067276766,18759
1219,9134,9207,8990,636,361,53,9987,0.049033463304316516,0,1,1129048.0,0.00018390621206326485,18341
121,8968,9623,9115,636,361,51,10112,0.04817514942605337,0,1,1219806.0,0.0001818325291792746,18591
1220,8737,9578,8977,636,361,52,9974,0.04863037259862012,0.00011139578923916676,1,1130088.0,0.0001841245676541018,18315
1221,8744,9569,8976,636,361,52,9973,0.048967001668013925,0,1,1162301.0,0.00018414138551143844,18313
1222,8881,9578,9049,636,361,52,10046,0.04804863346491531,0,1,1262140.0,0.00018292162671918236,18459
1223,9004,9819,9231,636,361,52,10228,0.04766330111396332,5.416531253385332e-05,1,1274470.0,0.00017994917790863855,18823
1224,9285,9570,9247,636,361,54,10244,0.0477693631548865,0,1,1210473.0,0.00017969243516862765,18855
1225,9250,9189,9039,636,361,54,10036,0.04904516665299953,0,1,1212092.0,0.00018308776992761287,18439
1226,8937,9398,8987,636,361,54,9984,0.04744972464318068,0,1,1158243.0,0.0001839565562738707,18335
1227,9259,9258,9078,636,361,52,10075,0.04859327351024555,0,1,1215520.0,0.00018244149620352815,18517
1228,8948,9405,8996,636,361,51,9993,0.047756531299515674,0,1,1145392.0,0.00018380560547707654,18353
1229,8871,9518,9014,636,361,51,10011,0.04985169001830991,0,1,1195931.0,0.00018350443882358776,18389
