sid,BUFF,NOT,AND,PI,PO,LP,LEN,degree_assortativity_coefficient,transitivity,number_weakly_connected_components,s_metric,density,EDGES
1098,3508,4214,3510,828,702,27,5040,0.1439387935904594,0,2,552761.0,0.00030405692739489127,7722
1099,3391,4157,3423,828,702,25,4953,0.1472266676056498,0,2,556246.0,0.00030773927584887604,7548
109,3540,4070,3454,828,702,26,4984,0.1462054711594228,0,2,557347.0,0.0003064190317706204,7610
10,3117,4547,3481,828,702,25,5011,0.14490462426790615,0,2,551377.0,0.0003052764955023101,7664
1100,3309,4407,3507,828,702,27,5037,0.14441554456720765,0,2,559352.0,0.0003041827253542215,7716
1101,3116,4588,3501,828,702,27,5031,0.1435701525566717,0,2,566623.0,0.0003044345732403433,7704
1102,3236,4496,3515,828,702,27,5045,0.14293165634117366,0,2,561288.0,0.0003038474506601569,7732
1103,3433,4195,3463,828,702,27,4993,0.1454894892326355,0,2,551947.0,0.00030603742675643336,7628
1104,3601,4061,3480,828,702,26,5010,0.14530702337149157,0,2,555497.0,0.00030531868983135746,7662
1105,3591,4043,3466,828,702,25,4996,0.14612865529269356,0,2,555931.0,0.00030591039398085033,7634
1106,3600,4010,3454,828,702,26,4984,0.14553809674325263,0,2,565431.0,0.0003064190317706204,7610
1107,3425,4287,3505,828,702,27,5035,0.14445573837195858,0,2,560187.0,0.0003042666373131425,7712
1108,3419,4167,3442,828,702,26,4972,0.1462863564821079,0,2,554155.0,0.0003069290217938217,7586
1109,3615,4095,3504,828,702,27,5034,0.14378895747216283,0,2,557200.0,0.000304308607291992,7710
110,3412,4178,3444,828,702,25,4974,0.14651275625797794,0,2,556045.0,0.00030684392947489424,7590
1110,3121,4497,3458,828,702,26,4988,0.14631727195982142,0,2,559245.0,0.0003062493356825581,7618
1111,3090,4502,3445,828,702,25,4975,0.1465744303513298,0,2,554844.0,0.00030680139741732387,7592
1112,3565,4235,3549,828,702,26,5079,0.14206820930903755,0,2,570515.0,0.000302429180972924,7800
1113,3397,4165,3430,828,702,26,4960,0.14715316615223314,0,2,554762.0,0.00030744036583858607,7562
1114,3555,4041,3447,828,702,25,4977,0.14601444635056748,0,2,551380.0,0.00030671636150084603,7596
1115,3664,4126,3544,828,702,27,5074,0.1425364511713112,0,2,558340.0,0.0003026370761420121,7790
1116,3594,4018,3455,828,702,27,4985,0.14614937562318822,0,2,556544.0,0.00030637659366542647,7612
1117,3516,4118,3466,828,702,26,4996,0.1458147673181074,0,2,557415.0,0.00030591039398085033,7634
1118,3266,4460,3512,828,702,27,5042,0.14310887841038925,0,2,564278.0,0.0003039731087273961,7726
1119,3255,4457,3505,828,702,27,5035,0.14357402161978525,0,2,566168.0,0.0003042666373131425,7712
111,3442,4294,3517,828,702,27,5047,0.1435887477548832,0,2,559788.0,0.0003037637252238785,7736
1120,3235,4449,3491,828,702,28,5021,0.14467619548134847,0,2,557493.0,0.00030485506688640774,7684
1121,3293,4669,3630,828,702,27,5160,0.14524596143616184,0,2,630628.0,0.00029909347854505786,7962
1122,3531,4105,3467,828,702,27,4997,0.14561074215985742,0,2,557734.0,0.000305868068479198,7636
1123,3612,4054,3482,828,702,27,5012,0.14479646935552118,0,2,556088.0,0.0003052343105343822,7666
1124,3432,4194,3462,828,702,27,4992,0.1461640082475615,0,2,559705.0,0.00030607978977544194,7626
1125,3468,4212,3489,828,702,27,5019,0.14473154529436166,0,2,557900.0,0.000304939277775144,7680
1126,3370,4154,3411,828,702,25,4941,0.1477945411626268,0,2,553491.0,0.0003082527672691607,7524
1127,3481,4179,3479,828,702,28,5009,0.14495643295727167,0,2,557520.0,0.00030536089352264966,7660
1128,3449,4171,3459,828,702,27,4989,0.14502632667269078,0,2,564416.0,0.00030620693512897583,7620
1129,3813,4269,3690,828,702,27,5220,0.14308392907255388,0,2,634456.0,0.00029666140296397115,8082
112,3638,4126,3531,828,702,27,5061,0.143430522168168,0,2,560297.0,0.00030317869033366055,7764
1130,3608,4068,3487,828,702,27,5017,0.14440483572640775,0,2,556224.0,0.0003050235260719614,7676
1131,3086,4550,3467,828,702,27,4997,0.14563760797657363,0,2,552525.0,0.000305868068479198,7636
1132,3579,4109,3493,828,702,27,5023,0.1449278540034141,0,2,558083.0,0.00030477089339654874,7688
1133,3165,4589,3526,828,702,27,5056,0.14305090898681874,0,2,553187.0,0.00030338742190336675,7754
1134,3079,4507,3442,828,702,25,4972,0.14675436680626755,0,2,555513.0,0.0003069290217938217,7586
1135,3075,4589,3481,828,702,28,5011,0.14426225881939278,0,2,564360.0,0.0003052764955023101,7664
1136,3201,4417,3458,828,702,26,4988,0.14479150120450796,0.00014459224985540774,2,558096.0,0.0003062493356825581,7618
1137,3423,4247,3484,828,702,26,5014,0.14439998489330835,0,2,559396.0,0.00030514996867737025,7670
1138,3408,4210,3458,828,702,25,4988,0.1454752739412667,0,2,565460.0,0.0003062493356825581,7618
1139,3676,4136,3555,828,702,26,5085,0.14286484505519775,0,2,558070.0,0.00030218001295057197,7812
113,3299,4449,3523,828,702,27,5053,0.14378399323451344,0,2,559722.0,0.00030351277252885055,7748
1140,3229,4415,3471,828,702,27,5001,0.1452750386121154,0,2,557240.0,0.00030569886022795443,7644
1141,3433,4221,3476,828,702,27,5006,0.1456444564422928,0,2,560222.0,0.00030548756078120843,7654
1142,3491,4143,3466,828,702,25,4996,0.14621064163545094,0,2,559974.0,0.00030591039398085033,7634
1143,3248,4426,3486,828,702,26,5016,0.14453224277981014,0,2,550061.0,0.00030506566425126535,7674
1144,3147,4543,3494,828,702,27,5024,0.14481678242756071,0,2,560213.0,0.00030472882067331044,7690
1145,3578,4040,3458,828,702,26,4988,0.1460620519293033,0,2,554135.0,0.0003062493356825581,7618
1146,3416,4224,3469,828,702,26,4999,0.1454543151822769,0,2,557571.0,0.00030578344560468717,7640
1147,3461,4209,3484,828,702,26,5014,0.14523541444535065,0,2,556830.0,0.00030514996867737025,7670
1148,3614,4118,3515,828,702,27,5045,0.14431661087878314,0,2,561450.0,0.0003038474506601569,7732
1149,3531,4071,3450,828,702,26,4980,0.14654231722990366,0,2,558470.0,0.0003065888781073279,7602
114,3113,4557,3484,828,702,28,5014,0.14472437305964264,0,2,557234.0,0.00030514996867737025,7670
1150,3085,4461,3422,828,702,27,4952,0.14776597388450427,0,2,558141.0,0.00030778201495822226,7546
1151,3572,4030,3450,828,702,26,4980,0.14598378593762454,0,2,555647.0,0.0003065888781073279,7602
1152,3261,4477,3518,828,702,27,5048,0.1427982203003969,0,2,565303.0,0.00030372187648465755,7738
1153,3593,4039,3465,828,702,25,4995,0.14599274543743399,0,2,558413.0,0.00030595272886021785,7632
1154,3476,4180,3477,828,702,27,5007,0.14527680075636645,0,2,556829.0,0.0003054453289964565,7656
1155,3600,4016,3457,828,702,27,4987,0.14623951596218535,0,2,558576.0,0.00030629174562245314,7616
1156,3177,4385,3430,828,702,26,4960,0.14667062186110433,0,2,553839.0,0.00030744036583858607,7562
1157,3464,4234,3498,828,702,27,5028,0.14421196769045888,0,2,557577.0,0.0003045606232312102,7698
1158,3518,4038,3427,828,702,26,4957,0.14727287398622851,0,2,554325.0,0.00030756841361943545,7556
1159,3371,4187,3428,828,702,27,4958,0.14692185951561842,0,2,555051.0,0.00030752572160922784,7558
115,3518,4244,3530,828,702,26,5060,0.1428979466569646,0,2,568276.0,0.0003032204180394663,7762
1160,3563,4027,3444,828,702,25,4974,0.14672860329344264,0,2,553202.0,0.00030684392947489424,7590
1161,3107,4587,3496,828,702,27,5026,0.14502783643364944,0,2,562140.0,0.0003046447032644181,7694
1162,3177,4449,3462,828,702,26,4992,0.14599979324681314,0,2,557152.0,0.00030607978977544194,7626
1163,3692,4142,3566,828,702,25,5096,0.14222960167032192,0,2,557978.0,0.00030172407152639875,7834
1164,3498,4244,3520,828,702,26,5050,0.14421236511079574,0,2,563489.0,0.0003036382069579507,7742
1165,3708,4102,3554,828,702,28,5084,0.1433477289547223,0,2,564909.0,0.00030222151776961915,7810
1166,3560,4064,3461,828,702,28,4991,0.14588985524411408,0,2,555755.0,0.0003061221621764868,7624
1167,3557,4063,3459,828,702,26,4989,0.14608012691270605,0,2,556282.0,0.00030620693512897583,7620
1168,3634,4106,3519,828,702,27,5049,0.1441762236382626,0,2,558915.0,0.00030368003706308916,7740
1169,3578,4030,3453,828,702,26,4983,0.14601780867004346,0,2,556549.0,0.00030646147926635827,7608
116,3496,4118,3456,828,702,27,4986,0.1458375720539345,0,2,556062.0,0.00030633416494972284,7614
1170,3443,4175,3458,828,702,27,4988,0.1463926287316167,0,2,559899.0,0.0003062493356825581,7618
1171,3652,4078,3514,828,702,27,5044,0.14387728461518576,0,2,555794.0,0.00030388932735964753,7730
1172,3448,4160,3453,828,702,25,4983,0.14640416364631995,0,2,557999.0,0.00030646147926635827,7608
1173,3584,4082,3482,828,702,29,5012,0.14510014431029836,0,2,558864.0,0.0003052343105343822,7666
1174,3207,4435,3470,828,702,26,5000,0.1452218043269718,0,2,556878.0,0.00030574114822964595,7642
1175,3506,4006,3405,828,702,25,4935,0.14835004367143523,0,2,556305.0,0.00030851002226348284,7512
1176,3579,4073,3475,828,702,26,5005,0.14525421476766304,0,2,553705.0,0.0003055298019326796,7652
1177,3452,4180,3465,828,702,25,4995,0.14511621069307393,0,2,561322.0,0.00030595272886021785,7632
1178,3091,4605,3497,828,702,27,5027,0.14482793727281532,0,2,560497.0,0.00030460265857643694,7696
1179,3432,4182,3456,828,702,25,4986,0.14626686920042836,0,2,554596.0,0.00030633416494972284,7614
117,3425,4165,3444,828,702,26,4974,0.14622149985277055,0,2,555435.0,0.00030684392947489424,7590
1180,3596,4064,3479,828,702,25,5009,0.14594163647603398,0,2,562966.0,0.00030536089352264966,7660
1181,3638,4144,3540,828,702,27,5070,0.14336849145304423,0.00014124293785310735,2,562679.0,0.0003028035594009766,7782
1182,3151,4595,3522,828,702,26,5052,0.14344996725765596,0,2,552989.0,0.0003035545746920602,7746
1183,3130,4540,3484,828,702,27,5014,0.14522690182965756,0,2,555874.0,0.00030514996867737025,7670
1184,3409,4239,3473,828,702,27,5003,0.1449868510166657,0,2,553226.0,0.0003056143123402248,7648
1185,3413,4131,3421,828,702,27,4951,0.1473501409962875,0,2,554487.0,0.0003078247634902856,7544
1186,3171,4585,3527,828,702,28,5057,0.14272339520594868,0,2,551603.0,0.00030334565697879613,7756
1187,3183,4391,3436,828,702,26,4966,0.1471677230495381,0,2,557405.0,0.0003071845244541026,7574
1188,3740,4212,3625,828,702,27,5155,0.14514729306255544,0,2,628690.0,0.0002992976366702837,7952
1189,3197,4349,3422,828,702,28,4952,0.14722368139464,0,2,555013.0,0.00030778201495822226,7546
118,3498,4034,3415,828,702,25,4945,0.1477429331482655,0,2,555731.0,0.0003080814526130477,7532
1190,3161,4597,3528,828,702,27,5058,0.1433593850615535,0,2,561811.0,0.00030330390136078597,7758
1191,3451,4207,3478,828,702,26,5008,0.14514757917526208,0,2,568215.0,0.00030540310657730936,7658
1192,3471,4243,3506,828,702,28,5036,0.14408329113377252,0,2,558839.0,0.0003042246766676158,7714
1193,3186,4570,3527,828,702,25,5057,0.1491203324139384,0,2,624970.0,0.00030334565697879613,7756
1194,3098,4556,3476,828,702,27,5006,0.1451380302297012,0,2,557470.0,0.00030548756078120843,7654
1195,3606,4048,3476,828,702,27,5006,0.1450726382952023,0,2,556145.0,0.00030548756078120843,7654
1196,3043,4503,3422,828,702,27,4952,0.14697919334922604,0,2,553995.0,0.00030778201495822226,7546
1197,3081,4475,3427,828,702,27,4957,0.14743117342664552,0,2,557619.0,0.00030756841361943545,7556
1198,3151,4601,3525,828,702,27,5055,0.14350523029812756,0,2,556278.0,0.00030342919613573994,7752
1199,3618,4082,3499,828,702,27,5029,0.1441891848412117,0,2,557453.0,0.0003045185972275678,7700
119,3549,4197,3522,828,702,26,5052,0.14474498921383508,0,2,563601.0,0.0003035545746920602,7746
11,3385,4231,3457,828,702,25,4987,0.1461852136155756,0,2,558609.0,0.00030629174562245314,7616
1200,3466,4222,3493,828,702,27,5023,0.14471390202603862,0,2,557815.0,0.00030477089339654874,7688
1201,3429,4163,3445,828,702,27,4975,0.1466321327145753,0,2,558520.0,0.00030680139741732387,7592
1202,3187,4413,3449,828,702,26,4979,0.1462891180471784,0,2,556174.0,0.0003066313631757197,7600
1203,3608,4104,3505,828,702,27,5035,0.14456762412612723,0,2,560277.0,0.0003042666373131425,7712
1204,3460,4092,3425,828,702,25,4955,0.14743553937516404,0,2,555231.0,0.00030765382589449577,7552
1205,3550,4074,3461,828,702,26,4991,0.14623950768037983,0,2,559226.0,0.0003061221621764868,7624
1206,3616,4078,3496,828,702,26,5026,0.14403120127443325,0,2,552474.0,0.0003046447032644181,7694
1207,3552,4236,3543,828,702,26,5073,0.1484597664887775,0,2,620910.0,0.0003026786830259287,7788
1208,3362,4260,3460,828,702,27,4990,0.14596783595833157,0,2,557000.0,0.0003061645439606413,7622
1209,3193,4443,3467,828,702,25,4997,0.14537141264450393,0,2,556234.0,0.000305868068479198,7636
120,3423,4243,3482,828,702,27,5012,0.1446559566281172,0,2,551007.0,0.0003052343105343822,7666
1210,3511,4217,3513,828,702,27,5043,0.14381243053710582,0,2,557740.0,0.00030393121338165714,7728
1211,3453,4181,3466,828,702,26,4996,0.14525456596045558,0,2,553260.0,0.00030591039398085033,7634
1212,3595,4109,3501,828,702,27,5031,0.14417212975030755,0,2,557336.0,0.0003044345732403433,7704
1213,3476,4232,3503,828,702,27,5033,0.1434864620304931,0,2,565668.0,0.00030435058660535224,7708
1214,3569,4071,3469,828,702,26,4999,0.14635571683245785,0,2,558768.0,0.00030578344560468717,7640
1215,3538,3988,3412,828,702,27,4942,0.14747723965422516,0,2,550700.0,0.000308209924457854,7526
1216,3653,4061,3506,828,702,26,5036,0.14417614195341316,0,2,560241.0,0.0003042246766676158,7714
1217,3098,4510,3453,828,702,27,4983,0.14621250209374667,0,2,557116.0,0.00030646147926635827,7608
1218,3580,4042,3460,828,702,26,4990,0.14599026893652703,0,2,554024.0,0.0003061645439606413,7622
1219,3059,4495,3426,828,702,26,4956,0.1466721699043063,0,2,561711.0,0.00030761111504753433,7554
121,3203,4351,3426,828,702,26,4956,0.14749262239876246,0,2,554767.0,0.00030761111504753433,7554
1220,3202,4388,3444,828,702,27,4974,0.14525628122383244,0,2,554798.0,0.00030684392947489424,7590
1221,3180,4388,3433,828,702,25,4963,0.1473631168645423,0,2,558554.0,0.0003073124027923522,7568
1222,3176,4444,3459,828,702,24,4989,0.14659630044574512,0,2,560211.0,0.00030620693512897583,7620
1223,3530,4092,3460,828,702,26,4990,0.1458599075064552,0,2,557104.0,0.0003061645439606413,7622
1224,3645,4201,3572,828,702,26,5102,0.1473196882958241,0,2,625647.0,0.00030147584838784966,7846
1225,3455,4173,3463,828,702,27,4993,0.14585820778588238,0,2,558527.0,0.00030603742675643336,7628
1226,3630,4074,3501,828,702,27,5031,0.144767391765753,0,2,561368.0,0.0003044345732403433,7704
1227,3436,4148,3441,828,702,27,4971,0.14636322905246135,0,2,556081.0,0.0003069715820572196,7584
1228,3217,4339,3427,828,702,27,4957,0.1468782045563,0,2,554424.0,0.00030756841361943545,7556
1229,3490,4096,3442,828,702,25,4972,0.1465840370347477,0,2,553118.0,0.0003069290217938217,7586
122,3306,4462,3533,828,702,27,5063,0.14328614952529692,0,2,561163.0,0.0003030952628254987,7768
1230,3416,4272,3493,828,702,28,5023,0.14450492669596635,0,2,557793.0,0.00030477089339654874,7688
1231,3600,4056,3477,828,702,27,5007,0.14488665825250854,0,2,553193.0,0.0003054453289964565,7656
1232,3195,4427,3460,828,702,26,4990,0.1448494917011775,0,2,561543.0,0.0003061645439606413,7622
1233,3612,4260,3585,828,702,28,5115,0.14102386548668522,0,2,563208.0,0.0003009391733577082,7872
1234,3658,4094,3525,828,702,28,5055,0.14358498070993841,0,2,556329.0,0.00030342919613573994,7752
1235,3629,4089,3508,828,702,27,5038,0.1440311694161805,0,2,559223.0,0.00030414078337176665,7718
1236,3076,4558,3466,828,702,26,4996,0.14553112772234336,0,2,556622.0,0.00030591039398085033,7634
1237,3246,4448,3496,828,702,27,5026,0.14474727059044784,0,2,559426.0,0.0003046447032644181,7694
1238,3226,4454,3489,828,702,27,5019,0.14541257505690378,0,2,559922.0,0.000304939277775144,7680
1239,3484,4298,3540,828,702,26,5070,0.14274177190370033,0,2,571780.0,0.0003028035594009766,7782
